UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
Rondônia,Mulher,27,Parda,11,45000,1.711432277
Rondônia,Mulher,38,Parda,12,1200,1.470500966
Rondônia,Mulher,48,Parda,9,1100,1.659497716
Rondônia,Mulher,44,Parda,9,150,1.660081705
Rondônia,Mulher,54,Branca,4,500,1.708818446
Rondônia,Mulher,60,Parda,2,1500,1.629835718
Rondônia,Mulher,20,Branca,7,1200,1.841180046
Rondônia,Mulher,39,Branca,5,1500,1.673606441
Rondônia,Mulher,51,Negra,9,2600,1.677800592
Rondônia,Mulher,42,Parda,12,3500,1.632194458
Rondônia,Mulher,29,Branca,16,2400,1.71899259
Rondônia,Mulher,58,Parda,1,100,1.73507318
Rondônia,Mulher,35,Parda,7,750,1.793295734
Rondônia,Mulher,34,Branca,5,900,1.643410333
Rondônia,Mulher,65,Branca,1,5000,1.591437177
Rondônia,Mulher,58,Parda,1,1500,1.729774165
Rondônia,Mulher,46,Parda,11,1000,1.795602005
Rondônia,Mulher,48,Branca,9,5000,1.878888606
Rondônia,Mulher,57,Branca,5,1400,1.633582728
Rondônia,Mulher,33,Parda,1,900,1.835061062
Rondônia,Mulher,43,Parda,4,1500,1.647803708
Rondônia,Mulher,43,Branca,12,1200,1.600814618
Rondônia,Mulher,52,Parda,1,788,1.632018283
Rondônia,Mulher,25,Parda,6,788,1.818162348
Rondônia,Mulher,50,Branca,5,2000,1.938219796
Rondônia,Mulher,54,Parda,9,2000,1.689681081
Rondônia,Mulher,50,Parda,12,2000,1.721098092
Rondônia,Mulher,46,Branca,1,1200,1.80760251
Rondônia,Homem,41,Branca,9,2000,1.642779839
Rondônia,Homem,44,Parda,9,788,1.768451647
Rondônia,Mulher,46,Parda,5,1290,1.787446875
Rondônia,Mulher,34,Parda,9,1500,1.687085031
Rondônia,Mulher,38,Parda,16,1200,1.779971788
Rondônia,Mulher,39,Parda,12,2500,1.790373592
Rondônia,Mulher,51,Parda,5,1800,1.63438931
Rondônia,Homem,56,Parda,5,1000,1.771446912
Rondônia,Mulher,55,Negra,11,2500,1.659927923
Rondônia,Mulher,25,Parda,12,1700,1.732264604
Rondônia,Homem,45,Branca,16,2790,1.736428899
Rondônia,Mulher,50,Branca,12,4500,1.716311954
Rondônia,Homem,45,Parda,9,300,1.67693427
Rondônia,Mulher,33,Parda,10,5000,1.554324044
Rondônia,Homem,44,Branca,9,800,1.700327481
Rondônia,Homem,31,Parda,12,900,1.769213266
Rondônia,Mulher,28,Parda,6,788,1.716753566
Rondônia,Homem,44,Parda,12,788,1.685663101
Rondônia,Mulher,43,Parda,14,2500,1.630635256
Rondônia,Homem,63,Parda,1,788,1.744265847
Rondônia,Mulher,43,Parda,5,788,1.724572016
Rondônia,Homem,32,Negra,16,3000,1.638588786
Rondônia,Mulher,41,Parda,12,3800,1.645344266
Rondônia,Mulher,38,Parda,3,1250,1.674346134
Rondônia,Mulher,51,Branca,2,7000,1.651326889
Rondônia,Mulher,51,Branca,5,788,1.829220181
Rondônia,Mulher,53,Parda,13,600,1.744919126
Rondônia,Mulher,70,Branca,9,1800,1.726928865
Rondônia,Mulher,35,Parda,9,1400,1.753004118
Rondônia,Mulher,24,Parda,6,800,1.666092391
Rondônia,Mulher,24,Parda,3,788,1.701570601
Rondônia,Mulher,31,Parda,5,1300,1.759899141
Rondônia,Mulher,37,Parda,5,788,1.738154498
Rondônia,Mulher,29,Parda,11,788,1.719857234
Rondônia,Mulher,37,Parda,14,9166,1.590401776
Rondônia,Mulher,60,Parda,5,800,1.601185216
Rondônia,Mulher,41,Parda,9,1800,1.736646997
Rondônia,Mulher,53,Parda,5,2000,1.764600898
Rondônia,Mulher,28,Negra,16,1200,1.601647796
Rondônia,Homem,46,Negra,6,830,1.735162704
Rondônia,Mulher,53,Negra,4,1500,1.652838949
Rondônia,Mulher,51,Parda,7,1500,1.717794781
Rondônia,Mulher,36,Negra,12,1500,1.595072521
Rondônia,Homem,40,Parda,12,1200,1.802349896
Rondônia,Mulher,45,Branca,9,2000,1.734871203
Rondônia,Mulher,31,Parda,12,2930,1.727978431
Rondônia,Mulher,53,Branca,12,4000,1.738939197
Rondônia,Homem,36,Parda,12,788,1.599621457
Rondônia,Homem,36,Branca,12,2000,1.71741644
Rondônia,Homem,25,Parda,16,3000,1.690922841
Rondônia,Mulher,57,Branca,7,1024,1.872197277
Rondônia,Mulher,45,Parda,5,1180,1.737031462
Rondônia,Homem,25,Parda,10,1024,1.668380341
Rondônia,Homem,56,Parda,9,1500,1.661298441
Rondônia,Mulher,51,Parda,5,1500,1.739808863
Rondônia,Mulher,52,Branca,6,2000,1.737023146
Rondônia,Homem,36,Parda,12,4000,1.668929205
Rondônia,Mulher,47,Negra,5,1200,1.793472954
Rondônia,Mulher,41,Branca,4,1200,1.63945453
Rondônia,Mulher,36,Parda,10,876,1.668913269
Rondônia,Mulher,65,Branca,1,1200,1.741768243
Rondônia,Homem,28,Parda,7,788,1.720581004
Rondônia,Homem,35,Parda,6,1050,1.714215577
Rondônia,Mulher,44,Negra,1,1300,1.627893883
Rondônia,Homem,28,Negra,16,1300,1.674079918
Rondônia,Mulher,55,Branca,5,1300,1.671770544
Rondônia,Mulher,30,Branca,11,1100,1.731413237
Rondônia,Mulher,52,Parda,5,2000,1.745307398
Rondônia,Homem,35,Parda,12,924,1.68631318
Rondônia,Homem,33,Branca,14,1300,1.688207437
Rondônia,Homem,53,Parda,5,950,1.729308485
Rondônia,Mulher,45,Parda,2,1300,1.608898658
Rondônia,Mulher,28,Parda,16,1100,1.651719029
Rondônia,Mulher,52,Negra,1,1500,1.619082673
Rondônia,Mulher,57,Parda,7,500,1.695018316
Rondônia,Mulher,64,Parda,12,3500,1.732562628
Rondônia,Mulher,18,Branca,6,850,1.656058521
Rondônia,Homem,29,Parda,10,150,1.849817114
Rondônia,Mulher,30,Negra,12,2300,1.830687045
Rondônia,Mulher,53,Branca,2,950,1.716740569
Rondônia,Homem,40,Branca,5,0,1.524765388
Rondônia,Mulher,66,Branca,3,0,1.583388674
Rondônia,Mulher,79,Branca,1,0,1.701305267
Rondônia,Mulher,61,Parda,4,0,1.501365177
Rondônia,Mulher,30,Branca,6,1000,1.784353173
Rondônia,Homem,57,Branca,5,0,1.857015897
Rondônia,Mulher,59,Branca,9,2200,1.6704857
Rondônia,Mulher,57,Branca,9,788,1.735252047
Rondônia,Homem,54,Branca,5,0,1.68360919
Rondônia,Mulher,40,Parda,4,2000,1.88805068
Rondônia,Homem,35,Parda,16,2800,1.646633258
Rondônia,Homem,53,Parda,9,800,1.635723778
Rondônia,Homem,27,Parda,12,1500,1.821008343
Rondônia,Homem,39,Parda,5,900,1.65459276
Rondônia,Homem,43,Parda,5,500,1.810206973
Rondônia,Mulher,49,Branca,9,2100,1.686090922
Rondônia,Homem,48,Parda,5,600,1.774940134
Rondônia,Homem,41,Parda,8,1100,1.672973537
Rondônia,Mulher,45,Parda,5,2000,1.65206235
Rondônia,Mulher,18,Parda,6,1300,1.6020506
Rondônia,Homem,44,Parda,9,788,1.798133121
Rondônia,Mulher,45,Parda,4,1800,1.821418605
Rondônia,Mulher,76,Parda,1,700,1.670244987
Rondônia,Mulher,48,Parda,5,1800,1.558440775
Rondônia,Mulher,45,Negra,11,1100,1.671353801
Rondônia,Mulher,36,Parda,3,960,1.773339254
Rondônia,Homem,43,Parda,12,1200,1.768764139
Rondônia,Mulher,52,Parda,9,1200,1.833451087
Rondônia,Mulher,57,Parda,7,4000,1.570823445
Rondônia,Homem,36,Parda,12,1500,1.857665509
Rondônia,Homem,33,Parda,12,2800,1.75602453
Rondônia,Homem,49,Parda,9,2000,1.630093629
Rondônia,Mulher,35,Parda,9,788,1.681992124
Rondônia,Mulher,39,Parda,6,500,1.798168872
Rondônia,Mulher,64,Branca,1,1200,1.570177157
Rondônia,Mulher,17,Parda,8,1500,1.664838435
Rondônia,Homem,38,Parda,12,788,1.747170663
Rondônia,Mulher,24,Parda,10,150,1.594984883
Rondônia,Mulher,38,Parda,8,1500,1.771504715
Rondônia,Mulher,79,Parda,2,788,1.60828134
Rondônia,Mulher,27,Negra,7,850,1.692077571
Rondônia,Mulher,53,Não Informado,16,5000,1.795226841
Rondônia,Homem,41,Parda,15,1800,1.669960483
Rondônia,Homem,52,Branca,8,1000,1.61824255
Rondônia,Mulher,37,Negra,1,500,1.574998288
Rondônia,Mulher,49,Parda,1,788,1.585016502
Rondônia,Mulher,32,Parda,16,2000,1.704333546
Rondônia,Mulher,38,Parda,16,7000,1.675371019
Rondônia,Homem,38,Parda,12,1700,1.757063361
Rondônia,Homem,36,Parda,12,800,1.810624385
Rondônia,Homem,48,Parda,12,1600,1.602868929
Rondônia,Mulher,45,Branca,16,2300,1.765989809
Rondônia,Mulher,41,Parda,12,2100,1.824642841
Rondônia,Mulher,29,Branca,14,1600,1.68740102
Rondônia,Mulher,27,Negra,12,1500,1.742067465
Rondônia,Mulher,26,Branca,10,2000,1.661044216
Rondônia,Homem,62,Parda,16,5000,1.715905532
Rondônia,Homem,38,Branca,12,3500,1.706776733
Rondônia,Mulher,30,Parda,12,788,1.604348712
Rondônia,Mulher,32,Parda,12,788,1.830261405
Rondônia,Homem,58,Negra,16,7900,1.652553812
Rondônia,Mulher,55,Parda,12,3500,1.742965538
Rondônia,Mulher,49,Branca,16,7000,1.72807826
Rondônia,Mulher,51,Negra,16,22000,1.541531313
Rondônia,Homem,49,Parda,9,1000,1.657550579
Rondônia,Mulher,38,Branca,12,3500,1.738773659
Rondônia,Mulher,61,Parda,9,3000,1.679746926
Rondônia,Homem,52,Parda,9,1200,1.717279175
Rondônia,Mulher,36,Parda,16,2000,1.814042188
Rondônia,Mulher,60,Parda,9,1200,1.731421671
Rondônia,Mulher,50,Negra,12,1000,1.659162513
Rondônia,Mulher,19,Branca,12,1038,1.599199489
Rondônia,Homem,39,Parda,12,1500,1.67380591
Rondônia,Homem,28,Branca,12,960,1.782378902
Rondônia,Mulher,46,Negra,12,2000,1.690184964
Rondônia,Homem,26,Branca,12,1800,1.678516521
Rondônia,Mulher,28,Parda,9,4000,1.667701065
Rondônia,Homem,67,Parda,1,350,1.788186562
Rondônia,Mulher,53,Parda,9,800,1.757001214
Rondônia,Homem,60,Branca,9,1200,1.641231809
Rondônia,Mulher,44,Branca,12,2000,1.69556588
Rondônia,Mulher,33,Negra,10,2200,1.623202978
Rondônia,Homem,47,Negra,16,1800,1.735598267
Rondônia,Mulher,41,Parda,12,3500,1.699669911
Rondônia,Mulher,39,Negra,10,2500,1.72619545
Rondônia,Mulher,61,Branca,5,1000,1.792885399
Rondônia,Homem,36,Negra,8,1000,1.800078178
Rondônia,Mulher,62,Branca,7,2000,1.890473633
Rondônia,Mulher,55,Negra,12,2300,1.728085366
Rondônia,Mulher,20,Branca,12,1200,1.74681775
Rondônia,Mulher,56,Parda,9,400,1.6320393
Rondônia,Mulher,63,Branca,5,2000,1.840867827
Rondônia,Homem,39,Negra,13,1200,1.701507284
Rondônia,Homem,38,Parda,16,3000,1.674761863
Rondônia,Mulher,55,Parda,16,1700,1.703936187
Rondônia,Mulher,27,Parda,12,954,1.782654676
Rondônia,Mulher,48,Parda,12,5000,1.70719226
Rondônia,Mulher,27,Parda,1,1500,1.750377102
Rondônia,Mulher,46,Branca,6,1700,1.626210317
Rondônia,Mulher,35,Parda,16,6700,1.614816998
Rondônia,Homem,40,Parda,12,800,1.594853316
Rondônia,Mulher,32,Parda,16,2300,1.687850978
Rondônia,Homem,37,Parda,12,1000,1.639267524
Rondônia,Mulher,24,Branca,12,3800,1.809345538
Rondônia,Mulher,41,Parda,10,788,1.767168603
Rondônia,Homem,60,Branca,1,2500,1.722736429
Rondônia,Mulher,33,Branca,9,1045,1.793044565
Rondônia,Mulher,59,Parda,1,2000,1.618819048
Rondônia,Homem,22,Branca,16,1600,1.79596722
Rondônia,Mulher,46,Branca,16,8000,1.682799688
Rondônia,Mulher,20,Parda,16,900,1.601152785
Rondônia,Mulher,59,Branca,5,2000,1.897358
Rondônia,Mulher,33,Branca,12,2500,1.701665687
Rondônia,Mulher,65,Parda,8,1800,1.724195324
Rondônia,Mulher,27,Parda,12,3800,1.743380447
Rondônia,Mulher,43,Branca,12,2500,1.681796206
Rondônia,Mulher,65,Branca,7,4500,1.838394168
Rondônia,Homem,46,Parda,16,3500,1.624286809
Rondônia,Mulher,50,Negra,3,1100,1.65195125
Rondônia,Homem,47,Negra,9,1000,1.774440785
Rondônia,Mulher,40,Parda,5,700,1.611998872
Rondônia,Homem,43,Parda,7,1100,1.806637121
Rondônia,Mulher,44,Negra,12,1600,1.827703363
Rondônia,Homem,45,Branca,7,788,1.745952846
Rondônia,Mulher,28,Parda,12,1600,1.492575374
Rondônia,Mulher,22,Parda,15,3500,1.826349463
Rondônia,Homem,47,Negra,16,6000,1.753381034
Rondônia,Homem,53,Parda,15,3500,1.642661739
Rondônia,Homem,49,Branca,12,2000,1.811558486
Rondônia,Mulher,67,Parda,9,2000,1.659462295
Rondônia,Mulher,40,Branca,8,1300,1.64219712
Rondônia,Mulher,59,Branca,13,1500,1.699605049
Rondônia,Homem,55,Branca,12,1000,1.746226641
Rondônia,Mulher,58,Branca,6,1000,1.62304191
Rondônia,Homem,56,Branca,16,5000,1.74253391
Rondônia,Mulher,50,Parda,16,9000,1.685859429
Rondônia,Homem,63,Parda,16,1600,1.581811372
Rondônia,Homem,45,Parda,16,6000,1.713022065
Rondônia,Mulher,48,Branca,16,3000,1.648519552
Rondônia,Homem,51,Parda,12,2000,1.645657599
Rondônia,Mulher,54,Negra,4,2600,1.645216905
Rondônia,Homem,43,Parda,12,1200,1.726758305
Rondônia,Homem,39,Parda,16,1800,1.706851287
Rondônia,Mulher,46,Branca,5,1000,1.689483847
Rondônia,Homem,29,Parda,12,788,1.581963266
Rondônia,Mulher,61,Branca,5,2000,1.742117343
Rondônia,Mulher,26,Branca,12,4000,1.690235788
Rondônia,Mulher,30,Branca,12,4500,1.757711932
Rondônia,Mulher,37,Parda,12,3000,1.693724092
Rondônia,Mulher,26,Negra,12,1400,1.704376304
Rondônia,Mulher,35,Parda,12,1500,1.763612817
Rondônia,Mulher,41,Parda,12,1800,1.740734374
Rondônia,Mulher,26,Parda,13,1000,1.667498848
Rondônia,Homem,35,Negra,13,1720,1.752664432
Rondônia,Mulher,27,Parda,11,1500,1.678513125
Rondônia,Homem,35,Parda,12,1570,1.611546457
Rondônia,Mulher,30,Parda,12,2000,1.663763102
Rondônia,Mulher,26,Branca,12,1200,1.593986639
Rondônia,Mulher,57,Parda,16,7000,1.813162446
Rondônia,Homem,51,Parda,16,4500,1.506067212
Rondônia,Mulher,24,Parda,14,3000,1.519803582
Rondônia,Mulher,30,Parda,16,6000,1.716975629
Rondônia,Homem,28,Parda,9,900,1.75535753
Rondônia,Mulher,37,Parda,9,1200,1.703406099
Rondônia,Mulher,35,Parda,12,3600,1.785378725
Rondônia,Homem,25,Parda,12,2000,1.80207184
Rondônia,Homem,43,Negra,12,1000,1.70862396
Rondônia,Mulher,35,Negra,16,10000,1.582677668
Rondônia,Mulher,35,Parda,5,1222,1.810664153
Rondônia,Mulher,50,Parda,8,1150,1.822057271
Rondônia,Mulher,58,Parda,9,2000,1.663149534
Rondônia,Homem,49,Parda,3,500,1.544142642
Rondônia,Mulher,36,Parda,10,900,1.716941354
Rondônia,Mulher,34,Parda,12,1500,1.764443041
Rondônia,Mulher,48,Parda,12,1200,1.644872702
Rondônia,Homem,37,Parda,12,840,1.677094289
Rondônia,Homem,51,Parda,16,1900,1.719349473
Rondônia,Homem,43,Branca,12,788,1.747745766
Rondônia,Homem,54,Negra,2,844,1.712286279
Rondônia,Mulher,62,Parda,9,1600,1.724485193
Rondônia,Mulher,34,Parda,1,1200,1.679673887
Rondônia,Mulher,34,Parda,16,3000,1.803009957
Rondônia,Homem,29,Branca,12,350,1.68141006
Rondônia,Mulher,63,Negra,1,600,1.720141552
Rondônia,Homem,45,Parda,9,1000,1.603697369
Rondônia,Mulher,42,Parda,12,1007,1.664916509
Rondônia,Homem,25,Branca,12,800,1.60863281
Rondônia,Homem,34,Parda,16,2000,1.585186411
Rondônia,Mulher,65,Branca,8,1800,1.687345219
Rondônia,Homem,28,Parda,16,2600,1.794668543
Rondônia,Homem,61,Parda,7,200,1.707159958
Rondônia,Homem,28,Parda,12,600,1.813213814
Rondônia,Mulher,48,Parda,16,3000,1.599345295
Rondônia,Homem,35,Parda,9,400,1.607150852
Rondônia,Mulher,42,Negra,16,1400,1.673457616
Rondônia,Homem,43,Branca,16,4000,1.924298533
Rondônia,Mulher,54,Branca,4,5000,1.728140796
Rondônia,Mulher,46,Parda,15,3000,1.921120707
Rondônia,Homem,53,Negra,12,2500,1.734365397
Rondônia,Mulher,50,Parda,16,900,1.51619971
Rondônia,Mulher,24,Branca,12,1500,1.79008
Rondônia,Homem,27,Negra,16,700,1.615677906
Rondônia,Mulher,46,Negra,16,3000,1.73017852
Rondônia,Homem,28,Branca,13,1400,1.672533584
Rondônia,Mulher,38,Branca,12,2000,1.726139646
Rondônia,Mulher,49,Negra,12,2800,1.558618198
Rondônia,Mulher,62,Negra,1,1550,1.779083323
Rondônia,Homem,18,Parda,12,1000,1.796513814
Rondônia,Mulher,40,Branca,6,2000,1.722796513
Rondônia,Homem,29,Negra,15,1500,1.557537389
Rondônia,Mulher,55,Branca,6,1000,1.828984596
Rondônia,Homem,29,Negra,8,950,1.766542798
Rondônia,Mulher,44,Parda,12,2200,1.679794683
Rondônia,Mulher,41,Parda,12,1300,1.573364771
Rondônia,Mulher,30,Parda,7,3300,1.729142971
Rondônia,Mulher,21,Branca,11,900,1.734021407
Rondônia,Mulher,41,Parda,5,1600,1.689305949
Rondônia,Homem,60,Parda,1,780,1.75272209
Rondônia,Mulher,51,Parda,3,1800,1.694896971
Rondônia,Homem,48,Parda,9,1200,1.728354877
Rondônia,Mulher,23,Parda,12,1300,1.69033722
Rondônia,Homem,40,Parda,9,1500,1.733784478
Rondônia,Homem,47,Parda,9,788,1.82617711
Rondônia,Mulher,21,Parda,12,1200,1.577059708
Rondônia,Homem,31,Parda,16,2800,1.646454246
Rondônia,Mulher,49,Negra,12,5000,1.69866578
Rondônia,Mulher,30,Branca,11,1500,1.57475184
Rondônia,Homem,49,Parda,4,800,1.724981677
Rondônia,Mulher,58,Parda,8,2000,1.822929432
Rondônia,Homem,49,Parda,12,2200,1.818477329
Rondônia,Mulher,64,Parda,7,2500,1.736836156
Rondônia,Mulher,43,Parda,12,4000,1.744176774
Rondônia,Homem,51,Branca,16,3200,1.66583653
Rondônia,Mulher,34,Parda,12,3000,1.605012874
Rondônia,Homem,32,Negra,16,2500,1.71016813
Rondônia,Mulher,70,Parda,8,1100,1.6466355
Rondônia,Homem,31,Parda,10,1200,1.615880205
Rondônia,Homem,40,Parda,16,2400,1.690350053
Rondônia,Mulher,49,Branca,12,3000,1.654899137
Rondônia,Mulher,52,Parda,7,2500,1.629802604
Rondônia,Mulher,56,Parda,12,3000,1.593647031
Rondônia,Mulher,25,Parda,12,1500,1.545540923
Rondônia,Homem,21,Parda,13,1150,1.698353888
Rondônia,Homem,36,Parda,13,1050,1.846500001
Rondônia,Mulher,22,Parda,9,1400,1.686215049
Rondônia,Homem,25,Parda,9,820,1.736413539
Rondônia,Mulher,32,Parda,11,1200,1.634044871
Rondônia,Mulher,28,Branca,12,1600,1.685822341
Rondônia,Mulher,35,Negra,11,1680,1.855013993
Rondônia,Mulher,26,Parda,12,1800,1.664985039
Rondônia,Mulher,25,Parda,12,1300,1.714345073
Rondônia,Homem,46,Parda,12,1500,1.766690691
Rondônia,Mulher,43,Parda,13,1800,1.754781102
Rondônia,Mulher,53,Parda,6,1800,1.707265909
Rondônia,Mulher,23,Negra,16,1050,1.600645438
Rondônia,Homem,54,Parda,12,1400,1.720025678
Rondônia,Mulher,22,Parda,6,1200,1.786171489
Rondônia,Mulher,30,Parda,12,2365,1.71899992
Rondônia,Mulher,51,Parda,6,2200,1.717220136
Rondônia,Homem,49,Parda,16,4500,1.684784348
Rondônia,Mulher,45,Branca,16,1400,1.789865471
Rondônia,Mulher,31,Parda,6,1500,1.563385573
Rondônia,Mulher,27,Parda,6,1500,1.699110023
Rondônia,Homem,30,Parda,12,3000,1.670378873
Rondônia,Homem,35,Parda,8,788,1.824210999
Rondônia,Mulher,42,Negra,6,2500,1.595249299
Rondônia,Mulher,56,Negra,16,2800,1.775213767
Rondônia,Mulher,30,Parda,12,2000,1.624182805
Rondônia,Mulher,37,Parda,5,1500,1.806207854
Rondônia,Homem,50,Parda,9,1000,1.775830515
Rondônia,Homem,48,Parda,15,1000,1.776593531
Rondônia,Homem,36,Parda,9,1300,1.662675412
Rondônia,Mulher,33,Parda,12,788,1.728649124
Rondônia,Homem,24,Negra,16,2500,1.73401874
Rondônia,Mulher,55,Parda,12,3000,1.674616876
Rondônia,Mulher,38,Parda,2,1700,1.750534124
Rondônia,Homem,59,Branca,12,3200,1.599326047
Rondônia,Mulher,37,Parda,12,1800,1.735564323
Rondônia,Homem,45,Branca,12,800,1.71992514
Rondônia,Mulher,40,Parda,16,5500,1.701502321
Rondônia,Mulher,43,Branca,12,3500,1.608656186
Rondônia,Homem,22,Parda,10,788,1.695728684
Rondônia,Homem,49,Parda,9,900,1.683232909
Rondônia,Homem,40,Não Informado,4,900,1.662915384
Rondônia,Homem,44,Parda,5,700,1.718729117
Rondônia,Mulher,54,Parda,9,780,1.790763378
Rondônia,Homem,53,Parda,9,788,1.756525875
Rondônia,Homem,42,Parda,5,850,1.787786535
Rondônia,Homem,43,Branca,11,1500,1.771291987
Rondônia,Homem,59,Parda,6,300,1.78165001
Rondônia,Mulher,36,Parda,12,3000,1.663732988
Rondônia,Mulher,40,Não Informado,12,2500,1.536050239
Rondônia,Homem,39,Parda,12,1200,1.419618456
Rondônia,Homem,41,Branca,15,3500,1.823266515
Rondônia,Homem,34,Branca,16,3500,1.838548885
Rondônia,Mulher,40,Parda,12,2000,1.82543984
Rondônia,Homem,37,Parda,8,800,1.629946598
Rondônia,Mulher,43,Parda,10,1150,1.603255879
Rondônia,Mulher,36,Branca,12,1900,1.677802145
Rondônia,Mulher,46,Parda,12,1400,1.643106808
Rondônia,Mulher,32,Parda,10,1300,1.707614337
Rondônia,Mulher,26,Branca,14,960,1.876895953
Rondônia,Mulher,35,Parda,12,900,1.808651496
Rondônia,Mulher,35,Parda,12,2400,1.808315778
Rondônia,Mulher,36,Negra,7,2000,1.701595416
Rondônia,Homem,32,Branca,16,2100,1.660058292
Rondônia,Homem,43,Branca,15,1900,1.610528858
Rondônia,Mulher,22,Parda,10,1200,1.714157607
Rondônia,Mulher,35,Parda,12,1900,1.570984493
Rondônia,Mulher,28,Parda,11,1600,1.482956365
Rondônia,Homem,29,Branca,16,12500,1.735649839
Rondônia,Mulher,36,Parda,16,5000,1.629585092
Rondônia,Mulher,54,Parda,9,5000,1.615366013
Rondônia,Homem,53,Parda,16,6800,1.540516845
Rondônia,Homem,53,Branca,16,4000,1.780503606
Rondônia,Homem,27,Parda,16,2200,1.610457277
Rondônia,Mulher,66,Branca,16,5000,1.613725512
Rondônia,Homem,33,Branca,16,10000,1.757384491
Rondônia,Mulher,29,Parda,12,3000,1.693517771
Rondônia,Homem,38,Branca,12,1000,1.629281528
Rondônia,Mulher,51,Parda,12,3000,1.804489156
Rondônia,Mulher,31,Branca,12,1400,1.756453952
Rondônia,Homem,18,Parda,8,1000,1.627170195
Rondônia,Homem,43,Parda,9,3000,1.762774289
Rondônia,Mulher,41,Parda,8,1200,1.717912089
Rondônia,Mulher,45,Branca,4,2500,1.824766752
Rondônia,Mulher,25,Parda,12,1300,1.686037074
Rondônia,Homem,40,Branca,11,827,1.605269929
Rondônia,Mulher,51,Parda,5,1200,1.806127394
Rondônia,Mulher,30,Parda,12,2100,1.710758902
Rondônia,Mulher,77,Parda,1,0,1.800514911
Rondônia,Homem,27,Parda,6,35,1.713557882
Rondônia,Mulher,20,Parda,9,1300,1.64556071
Rondônia,Mulher,58,Parda,1,700,1.696035984
Rondônia,Mulher,33,Parda,6,800,1.739771463
Rondônia,Homem,38,Branca,12,1500,1.678607347
Rondônia,Homem,39,Parda,5,300,1.746847063
Rondônia,Homem,50,Parda,1,200,1.739222554
Rondônia,Mulher,22,Branca,10,2000,1.711819574
Rondônia,Mulher,30,Parda,12,788,1.714301023
Rondônia,Mulher,59,Parda,9,2000,1.69846794
Rondônia,Mulher,75,Branca,1,300,1.691659565
Rondônia,Mulher,51,Parda,12,3800,1.714948765
Rondônia,Mulher,36,Negra,12,2000,1.696446939
Rondônia,Mulher,35,Branca,14,5000,1.674291452
Rondônia,Mulher,46,Negra,12,3800,1.632864158
Rondônia,Homem,60,Parda,6,1000,1.703384883
Rondônia,Mulher,29,Parda,12,5000,1.705588902
Rondônia,Homem,24,Parda,12,1600,1.8708646
Rondônia,Homem,56,Parda,6,1500,1.653398054
Rondônia,Mulher,62,Parda,3,900,1.734637234
Rondônia,Mulher,47,Parda,12,3000,1.767155267
Rondônia,Homem,45,Negra,11,1800,1.636917275
Rondônia,Mulher,45,Parda,6,500,1.801652212
Rondônia,Mulher,57,Parda,4,1500,1.764778947
Rondônia,Mulher,38,Parda,15,5000,1.775783543
Rondônia,Mulher,41,Branca,12,3000,1.636514241
Rondônia,Mulher,40,Parda,16,1200,1.772920659
Rondônia,Mulher,39,Parda,16,1200,1.792668542
Rondônia,Mulher,35,Parda,5,1200,1.822955781
Rondônia,Mulher,42,Parda,1,3500,1.734192423
Rondônia,Homem,46,Parda,10,1200,1.668984881
Rondônia,Mulher,55,Negra,4,1000,1.706520871
Rondônia,Mulher,30,Parda,15,3500,1.731694429
Rondônia,Mulher,29,Negra,16,6000,1.786530411
Rondônia,Homem,52,Parda,16,3500,1.754302005
Rondônia,Mulher,58,Branca,12,10000,1.831782606
Rondônia,Mulher,26,Parda,8,1400,1.554683061
Rondônia,Mulher,50,Parda,2,1600,1.691954564
Rondônia,Mulher,56,Parda,12,1400,1.724927253
Rondônia,Mulher,53,Negra,5,788,1.661365923
Rondônia,Mulher,59,Parda,9,5000,1.667740428
Rondônia,Mulher,33,Branca,16,50000,1.632055507
Rondônia,Homem,44,Negra,12,872,1.59688203
Rondônia,Mulher,59,Negra,5,3000,1.822128452
Rondônia,Homem,46,Negra,16,1000,1.647607354
Rondônia,Homem,56,Parda,6,1000,1.680921722
Rondônia,Homem,24,Parda,14,1500,1.638959459
Rondônia,Mulher,44,Parda,5,920,1.801979099
Rondônia,Mulher,42,Parda,5,788,1.678968991
